policy_name,base_label,step_idx,accepted,branch,sample_index,eps,base_kappa_ker,next_kappa_ker,rotation_deg,step_cost,used_budget_after,score,tensor_max_abs_residual,restricted_rank
sweep_rot16_bw0p6,standard_rank27,0,1,structured,0,0.05,0.9999999999999996,0.9479163680290742,11.671578977568075,0.07875292466827208,0.07875292466827208,1.0024628596910174,0.0,18
sweep_rot16_bw0p6,standard_rank27,1,1,structured,0,0.05,0.9479163680290742,0.9005205496239114,0.0,0.07071067812418923,0.1494636027924613,0.9429469564984249,0.0,18
sweep_rot16_bw0p6,standard_rank27,2,1,structured,0,0.05,0.9005205496239114,0.8554945221402093,0.0,0.07071067812259034,0.22017428091505165,0.8979209290137635,0.0,18
sweep_rot16_bw0p6,standard_rank27,3,1,structured,0,0.05,0.8554945221402093,0.812719796031776,0.0,0.07071067812257154,0.2908849590376232,0.855146202905319,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,4,1,structured,0,0.001,0.812719796031776,0.8119070762357297,0.0,0.0014142135623985287,0.2922991726000217,0.8127556043731687,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,5,1,structured,0,0.001,0.8119070762357297,0.8110951691593843,0.0,0.001414213562624019,0.2937133861626457,0.8119436972969587,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,6,1,structured,0,0.001,0.8110951691593843,0.8102840739902053,0.0,0.0014142135624668943,0.2951275997251126,0.8111326021276855,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,7,1,structured,0,0.001,0.8102840739902053,0.8094737899161739,0.0,0.0014142135624455757,0.2965418132875582,0.8103223180536413,0.0,18
sweep_rot16_bw0p6,standard_rank27,8,1,structured,0,0.001,0.8094737899161739,0.8086643161262282,0.0,0.0014142135624247492,0.29795602684998296,0.8095128442636831,0.0,18
sweep_rot16_bw0p6,standard_rank27,9,1,structured,0,0.001,0.8086643161262282,0.8078556518100408,0.0,0.0014142135624796446,0.29937024041246263,0.8087041799475286,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,10,1,structured,0,0.001,0.8078556518100408,0.8070477961581282,0.0,0.0014142135625524203,0.3007844539750151,0.8078963242956596,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,11,1,structured,0,0.001,0.8070477961581282,0.8062407483619036,0.0,0.001414213562566405,0.30219866753758146,0.8070892764994435,0.0,18
sweep_rot16_bw0p6,standard_rank27,12,1,structured,0,0.001,0.8062407483619036,0.8054345076134553,0.0,0.0014142135625856047,0.30361288110016704,0.8062830357510066,0.0,18
sweep_rot16_bw0p6,standard_rank27,13,1,structured,0,0.001,0.8054345076134553,0.8046290731057614,0.0,0.001414213562513373,0.3050270946626804,0.8054776012432694,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,14,1,structured,0,0.001,0.8046290731057614,0.8038244440325866,0.0,0.0014142135625534052,0.3064413082252338,0.8046729721701186,2.220446049250313e-16,18
sweep_rot16_bw0p6,standard_rank27,15,1,structured,0,0.001,0.8038244440325866,0.8030206195885286,0.0,0.0014142135624777281,0.30785552178771153,0.8038691477260151,0.0,18
sweep_rot16_bw0p6,standard_rank27,16,1,structured,0,0.001,0.8030206195885286,0.8022175989689075,0.0,0.001414213562431842,0.30926973535014335,0.8030661271063666,0.0,18
sweep_rot16_bw0p6,standard_rank27,17,1,structured,0,0.001,0.8022175989689075,0.8014153813698744,0.0,0.0014142135624854116,0.31068394891262874,0.8022639095073657,0.0,18
sweep_rot16_bw0p6,standard_rank27,18,1,structured,0,0.001,0.8014153813698744,0.8006139659884145,0.0,0.0014142135625912836,0.31209816247522004,0.8014624941259693,0.0,18
sweep_rot16_bw0p6,standard_rank27,19,1,structured,0,0.001,0.8006139659884145,0.7998133520223376,0.0,0.0014142135625274494,0.3135123760377475,0.8006618801598541,0.0,18
sweep_rot16_bw0p6,standard_rank27,20,1,structured,0,0.001,0.7998133520223376,0.7990135386702859,0.0,0.0014142135624258033,0.31492658960017333,0.7998620668077414,0.0,18
sweep_rot16_bw0p6,standard_rank27,21,1,structured,0,0.001,0.7990135386702859,0.7982145251315008,0.0,0.0014142135626360537,0.3163408031628094,0.7990630532690824,0.0,18
sweep_rot16_bw0p6,standard_rank27,22,1,structured,0,0.001,0.7982145251315008,0.79741631060627,0.0,0.0014142135625479298,0.31775501672535733,0.7982648387437988,0.0,18
sweep_rot16_bw0p6,standard_rank27,23,1,structured,0,0.001,0.79741631060627,0.7966188942955966,0.0,0.001414213562493611,0.31916923028785094,0.7974674224330928,0.0,18
